date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016/9/4 12:00,7.167,3.014,4.62,1.564,2.528,1.097,29.124
2016/9/4 13:00,7.301,2.88,4.868,1.635,2.498,1.097,28.983
2016/9/4 14:00,7.167,3.148,4.833,1.812,2.315,1.036,28.842
2016/9/4 15:00,7.301,3.416,4.904,2.132,2.498,1.127,27.506
2016/9/4 16:00,7.368,3.885,5.046,2.594,2.254,1.157,26.802
2016/9/4 17:00,8.239,3.751,5.437,2.31,2.772,1.127,27.084
2016/9/4 18:00,6.966,3.282,4.584,2.061,2.376,1.005,26.099
2016/9/4 19:00,7.703,3.081,5.082,1.954,2.619,0.853,26.099
2016/9/4 20:00,7.904,3.081,5.082,1.883,2.741,0.883,25.747
2016/9/4 21:00,6.899,3.751,4.442,2.097,2.528,0.883,25.606
2016/9/4 22:00,8.506,4.689,6.148,3.34,2.224,0.883,25.114
2016/9/4 23:00,9.444,5.358,7.32,3.66,1.949,0.853,24.973
2016/9/5 0:00,12.525,6.966,11.442,5.863,1.888,0.853,24.903
2016/9/5 1:00,12.324,6.698,10.127,4.904,1.736,0.792,24.27
2016/9/5 2:00,11.655,6.564,9.275,4.264,1.645,0.853,24.481
2016/9/5 3:00,12.257,6.832,10.376,5.224,1.767,0.975,24.481
2016/9/5 4:00,12.525,6.162,10.234,4.513,1.949,0.944,24.34
2016/9/5 5:00,10.315,5.157,8.102,3.838,2.132,0.944,24.34
2016/9/5 6:00,13.664,6.564,10.341,4.868,2.711,1.066,24.27
2016/9/5 7:00,12.19,6.832,9.239,4.762,2.528,1.218,24.551
2016/9/5 8:00,10.248,7.033,7.782,4.371,2.559,1.401,24.903
2016/9/5 9:00,9.042,6.028,6.538,3.305,2.68,1.279,25.606
2016/9/5 10:00,9.913,4.957,6.929,3.305,2.863,1.279,26.31
2016/9/5 11:00,9.98,4.354,6.467,2.878,2.772,1.157,26.45
2016/9/5 12:00,8.372,4.287,5.686,2.416,2.437,1.036,27.506
2016/9/5 13:00,7.904,4.354,5.579,2.452,2.467,1.157,27.506
2016/9/5 14:00,7.837,4.823,5.721,3.127,2.224,1.066,28.209
2016/9/5 15:00,7.703,4.287,5.828,3.163,2.345,1.097,28.561
2016/9/5 16:00,7.502,4.22,5.117,2.949,2.345,1.097,29.827
2016/9/5 17:00,8.439,4.153,5.615,2.665,2.741,1.097,28.209
2016/9/5 18:00,7.502,3.885,4.868,2.381,2.559,1.066,27.857
2016/9/5 19:00,8.038,3.349,5.224,2.025,2.772,1.005,27.013
2016/9/5 20:00,8.038,3.282,5.33,2.061,2.711,0.944,26.169
2016/9/5 21:00,7.1,3.148,4.655,1.954,2.467,0.914,26.662
2016/9/5 22:00,7.703,3.483,4.762,2.097,2.193,0.944,26.45
2016/9/5 23:00,7.837,3.885,5.686,2.239,2.254,0.975,25.958
2016/9/6 0:00,11.788,5.827,7.533,3.625,4.508,1.614,25.747
2016/9/6 1:00,9.913,5.425,8.386,4.229,1.949,0.944,25.747
2016/9/6 2:00,11.253,4.756,6.858,2.807,4.234,1.462,25.325
2016/9/6 3:00,10.717,5.023,6.929,3.234,4.234,1.523,26.028
2016/9/6 4:00,10.784,5.157,7.249,3.234,4.264,1.584,25.747
2016/9/6 5:00,12.19,5.425,7.676,2.949,4.386,1.371,25.255
2016/9/6 6:00,13.396,4.555,8.244,2.949,4.934,1.462,23.777
2016/9/6 7:00,11.721,5.358,6.538,2.878,4.721,1.553,23.496
2016/9/6 8:00,8.975,4.22,6.538,3.447,2.132,1.188,22.933
2016/9/6 9:00,8.774,4.689,6.503,3.625,2.284,1.157,23.707
2016/9/6 10:00,9.109,4.957,6.361,3.163,2.65,1.218,24.41
2016/9/6 11:00,8.573,4.354,5.65,2.949,2.376,1.005,24.199
2016/9/6 12:00,6.43,3.55,4.406,2.239,1.767,0.853,23.918
2016/9/6 13:00,6.564,3.55,4.051,1.599,1.888,0.944,22.441
2016/9/6 14:00,6.095,3.215,4.264,2.416,1.888,1.066,21.737
2016/9/6 15:00,6.43,3.751,4.477,2.239,1.828,0.975,21.526
2016/9/6 16:00,5.961,3.081,3.944,1.67,1.98,1.066,20.963
2016/9/6 17:00,7.703,3.55,5.117,2.239,2.528,1.005,20.682
2016/9/6 18:00,6.229,2.813,3.98,1.67,2.132,0.853,20.19
2016/9/6 19:00,5.827,2.411,3.873,1.528,1.98,0.67,19.908
2016/9/6 20:00,5.626,2.411,3.553,1.492,2.193,0.761,19.486
2016/9/6 21:00,4.957,2.679,3.305,1.208,1.797,0.731,17.516
2016/9/6 22:00,4.689,2.478,3.98,1.919,1.371,0.548,17.516
2016/9/6 23:00,6.966,3.416,6.076,3.092,1.462,0.701,17.868
2016/9/7 0:00,8.105,4.019,6.965,3.198,1.523,0.731,18.009
2016/9/7 1:00,8.172,4.354,6.823,2.985,1.492,0.731,18.29
2016/9/7 2:00,8.372,4.555,6.929,3.234,1.279,0.609,18.22
2016/9/7 3:00,6.631,3.684,5.366,2.701,1.31,0.64,18.29
2016/9/7 4:00,8.105,4.019,6.894,3.198,1.432,0.701,18.361
2016/9/7 5:00,9.377,4.488,7.498,2.878,1.675,0.701,18.22
2016/9/7 6:00,10.717,5.09,8.422,3.376,2.498,0.853,18.501
2016/9/7 7:00,10.315,5.827,8.031,4.158,2.467,1.127,19.064
2016/9/7 8:00,9.31,5.358,6.432,3.02,2.437,1.157,19.627
2016/9/7 9:00,8.372,5.157,5.579,3.376,2.224,1.249,20.823
2016/9/7 10:00,9.042,5.425,6.254,3.447,2.559,1.279,21.456
2016/9/7 11:00,8.105,4.22,5.579,2.949,2.589,0.944,22.441
2016/9/7 12:00,5.961,3.617,3.909,1.599,1.98,0.975,23.637
2016/9/7 13:00,6.028,3.55,4.264,2.239,1.888,0.914,23.988
2016/9/7 14:00,6.899,3.952,4.477,2.097,1.888,0.975,25.184
2016/9/7 15:00,6.966,3.617,4.442,2.559,1.797,1.066,25.114
2016/9/7 16:00,6.698,3.818,4.939,2.487,1.888,1.005,25.958
2016/9/7 17:00,7.234,3.684,4.975,2.381,2.345,0.944,24.832
2016/9/7 18:00,6.631,3.349,4.442,2.132,2.132,0.944,24.199
2016/9/7 19:00,6.631,2.746,4.193,1.564,2.376,0.914,23.003
2016/9/7 20:00,6.497,3.014,4.442,1.812,2.132,0.853,22.652
2016/9/7 21:00,6.497,3.215,3.944,1.812,1.828,0.761,22.441
2016/9/7 22:00,5.224,3.215,3.589,1.954,1.553,0.761,22.441
2016/9/7 23:00,7.1,4.086,5.792,3.092,1.645,0.761,22.581
2016/9/8 0:00,10.382,5.09,6.219,3.02,3.868,1.34,22.019
2016/9/8 1:00,11.052,4.756,6.894,3.447,3.868,1.279,22.159
2016/9/8 2:00,10.114,5.358,6.432,3.838,3.838,1.34,22.089
2016/9/8 3:00,10.248,5.09,5.828,2.914,3.99,1.401,21.526
2016/9/8 4:00,10.449,5.291,5.65,3.127,4.112,1.462,21.808
2016/9/8 5:00,10.047,5.224,5.437,2.452,4.66,1.492,22.159
2016/9/8 6:00,12.86,5.827,7.214,3.625,5.208,1.553,21.456
2016/9/8 7:00,11.655,5.224,6.361,3.056,4.538,1.584,22.3
2016/9/8 8:00,8.239,4.354,5.899,2.736,2.589,1.34,23.285
2016/9/8 9:00,8.038,4.823,6.148,3.092,2.467,1.401,24.199
2016/9/8 10:00,8.975,4.957,5.899,2.843,2.863,1.371,25.466
2016/9/8 11:00,9.176,4.756,6.005,3.198,2.955,1.157,25.044
2016/9/8 12:00,7.368,3.617,4.371,1.67,2.224,1.036,25.466
2016/9/8 13:00,6.363,3.751,4.3,1.848,2.193,1.066,25.888
2016/9/8 14:00,7.569,3.952,4.904,2.132,2.132,1.066,27.928
2016/9/8 15:00,6.765,3.952,5.33,2.487,2.132,1.249,27.787
2016/9/8 16:00,6.899,3.751,4.939,2.416,2.345,1.157,27.717
2016/9/8 17:00,7.569,3.885,5.188,2.594,2.437,1.036,27.224
2016/9/8 18:00,6.832,3.282,4.477,2.025,2.284,0.914,26.169
2016/9/8 19:00,7.368,3.282,4.833,2.239,2.559,0.944,24.903
2016/9/8 20:00,7.368,3.416,4.904,2.239,2.528,0.944,25.395
2016/9/8 21:00,8.707,3.349,6.503,2.381,2.071,0.853,24.762
2016/9/8 22:00,10.047,5.09,8.138,3.767,1.888,0.883,24.551
2016/9/8 23:00,10.918,5.559,9.346,3.731,1.706,0.883,24.129
2016/9/9 0:00,11.989,6.43,10.341,4.833,1.584,0.853,24.692
2016/9/9 1:00,12.726,6.765,10.518,4.62,1.706,0.914,24.27
2016/9/9 2:00,12.659,7.1,10.945,4.975,1.675,0.853,23.988
2016/9/9 3:00,12.458,6.497,10.199,4.726,1.462,0.761,23.988
2016/9/9 4:00,12.19,6.564,10.767,5.224,1.706,0.914,23.848
2016/9/9 5:00,11.721,3.751,9.985,2.274,1.98,0.944,23.848
2016/9/9 6:00,12.659,3.483,10.092,2.097,2.559,1.036,23.285
2016/9/9 7:00,10.315,3.215,8.066,1.848,2.284,1.005,23.777
2016/9/9 8:00,11.052,4.622,8.528,2.203,2.284,1.127,24.34
2016/9/9 9:00,9.377,3.014,7.498,1.137,2.406,1.218,25.325
2016/9/9 10:00,9.913,5.023,6.61,3.127,2.65,1.218,26.802
2016/9/9 11:00,9.176,5.023,6.219,2.914,2.711,1.127,26.662
2016/9/9 12:00,7.234,3.349,4.868,1.883,2.467,1.157,27.506
2016/9/9 13:00,7.837,3.952,5.082,2.665,2.589,1.157,28.42
2016/9/9 14:00,8.774,4.823,5.792,2.701,2.559,1.249,29.616
2016/9/9 15:00,8.774,5.224,6.325,3.234,2.528,1.218,29.546
2016/9/9 16:00,8.439,4.287,6.041,2.701,2.68,1.218,29.194
2016/9/9 17:00,8.841,4.153,6.005,2.452,2.802,1.188,28.702
2016/9/9 18:00,7.703,3.55,4.904,2.132,2.802,1.218,27.435
2016/9/9 19:00,8.439,3.617,5.615,2.132,2.894,1.097,27.084
2016/9/9 20:00,7.904,3.416,5.259,2.203,2.65,0.944,27.084
2016/9/9 21:00,7.368,2.947,4.975,1.706,2.376,0.914,26.662
2016/9/9 22:00,9.645,4.622,7.071,3.411,1.98,0.883,26.802
2016/9/9 23:00,10.382,4.957,8.386,3.163,2.01,0.975,25.888
2016/9/10 0:00,10.181,5.492,8.351,3.838,1.828,0.853,26.239
2016/9/10 1:00,10.918,5.626,8.742,3.909,1.584,0.792,25.747
2016/9/10 2:00,11.119,5.224,9.452,4.3,1.462,0.701,25.395
2016/9/10 3:00,10.784,4.957,8.848,3.447,1.462,0.731,25.536
2016/9/10 4:00,10.717,4.622,8.564,3.34,1.736,0.883,24.551
2016/9/10 5:00,10.315,5.157,7.995,3.482,1.858,0.792,24.903
2016/9/10 6:00,10.717,5.023,8.031,2.914,2.376,1.005,23.988
2016/9/10 7:00,9.913,5.425,7.285,3.02,2.589,1.279,24.199
2016/9/10 8:00,10.918,5.961,8.457,3.625,2.711,1.34,24.832
2016/9/10 9:00,9.042,5.559,6.538,3.447,2.863,1.492,26.521
2016/9/10 10:00,9.98,5.894,7.107,3.696,3.137,1.492,27.013
2016/9/10 11:00,10.315,5.492,7.249,3.269,3.107,1.279,26.662
2016/9/10 12:00,7.971,4.019,4.939,2.594,2.345,1.127,27.295
2016/9/10 13:00,7.837,4.086,5.01,1.812,2.437,1.157,27.857
2016/9/10 14:00,7.837,3.818,5.508,3.092,2.376,1.157,28.279
2016/9/10 15:00,8.306,4.689,5.472,2.807,2.406,1.127,28.139
2016/9/10 16:00,7.301,4.086,5.01,2.63,2.376,1.097,27.646
2016/9/10 17:00,8.841,4.354,6.148,2.878,2.741,1.097,27.506
2016/9/10 18:00,7.569,3.751,4.975,2.594,2.376,0.944,27.084
2016/9/10 19:00,8.239,3.684,5.721,2.168,2.619,1.005,26.31
2016/9/10 20:00,7.636,3.349,5.366,2.31,2.284,0.792,25.536
2016/9/10 21:00,9.176,3.617,6.965,1.883,2.254,0.853,24.973
2016/9/10 22:00,11.119,4.957,9.594,4.371,2.041,0.944,24.199
2016/9/10 23:00,13.128,3.885,10.518,2.807,1.797,0.914,24.27
2016/9/11 0:00,17.348,5.894,12.97,3.518,4.203,1.401,24.551
2016/9/11 1:00,16.611,5.425,12.473,2.985,4.173,1.371,24.41
2016/9/11 2:00,16.879,5.961,12.686,3.482,4.082,1.432,24.903
2016/9/11 3:00,16.544,5.291,12.437,2.985,3.868,1.401,24.692
2016/9/11 4:00,14.87,6.43,10.518,4.158,4.021,1.492,24.34
2016/9/11 5:00,15.606,4.89,11.194,2.523,4.569,1.492,25.184
2016/9/11 6:00,17.951,5.09,12.544,2.701,5.117,1.645,24.903
2016/9/11 7:00,16.477,5.425,11.762,2.736,4.965,1.797,25.255
2016/9/11 8:00,13.999,4.421,11.513,2.914,2.467,1.249,25.255
2016/9/11 9:00,10.918,5.894,8.493,3.944,2.193,1.249,25.677
2016/9/11 10:00,8.774,4.89,6.076,2.665,2.589,1.157,25.395
2016/9/11 11:00,9.377,4.689,6.219,2.416,3.229,1.218,25.184
2016/9/11 12:00,7.167,3.55,4.3,2.203,2.345,1.036,24.973
2016/9/11 13:00,7.167,3.416,4.513,2.487,2.376,1.097,25.255
2016/9/11 14:00,7.636,4.689,5.259,2.985,2.224,1.127,25.114
2016/9/11 15:00,6.363,3.282,4.3,1.99,2.132,1.036,24.27
2016/9/11 16:00,6.028,3.416,3.625,1.492,2.315,1.127,24.27
2016/9/11 17:00,7.502,3.617,4.904,2.381,2.65,1.127,23.355
2016/9/11 18:00,6.765,3.416,4.548,2.31,2.315,0.944,22.441
2016/9/11 19:00,7.1,3.148,4.584,2.061,2.376,0.853,21.737
2016/9/11 20:00,6.497,3.148,4.371,2.097,2.041,0.761,21.385
2016/9/11 21:00,5.626,2.21,3.802,1.564,1.767,0.64,21.315
2016/9/11 22:00,6.028,3.148,3.66,1.812,1.584,0.701,20.823
2016/9/11 23:00,8.707,4.421,5.97,3.198,1.858,0.731,20.401
2016/9/12 0:00,9.31,4.488,7.782,3.66,1.492,0.822,20.471
2016/9/12 1:00,9.846,5.224,7.818,3.767,1.371,0.761,20.049
2016/9/12 2:00,9.846,5.224,8.102,3.909,1.31,0.701,19.979
2016/9/12 3:00,8.975,4.756,7.356,3.411,1.34,0.701,19.979
2016/9/12 4:00,8.841,4.689,7.285,3.66,1.492,0.731,19.838
2016/9/12 5:00,9.712,4.22,7.711,3.305,1.767,1.127,20.049
2016/9/12 6:00,10.65,4.153,8.031,2.985,2.376,0.761,20.119
2016/9/12 7:00,9.98,5.291,6.503,3.34,2.345,1.127,20.823
2016/9/12 8:00,8.774,5.559,5.686,3.411,2.498,1.31,21.174
2016/9/12 9:00,6.966,3.885,4.904,2.523,2.528,1.523,21.737
2016/9/12 10:00,8.306,4.086,5.366,2.416,2.711,1.279,24.34
2016/9/12 11:00,8.239,3.952,5.579,2.736,2.772,1.157,23.918
2016/9/12 12:00,7.167,3.215,4.584,2.239,2.284,1.127,24.551
2016/9/12 13:00,7.1,3.952,4.62,2.381,2.163,1.036,25.606
2016/9/12 14:00,6.296,3.952,4.548,2.239,1.98,1.005,27.084
2016/9/12 15:00,7.301,3.751,4.975,2.843,2.102,1.066,26.802
2016/9/12 16:00,6.698,3.885,4.406,2.523,2.224,1.097,27.224
2016/9/12 17:00,8.105,3.818,5.401,2.63,2.467,1.005,26.732
2016/9/12 18:00,7.167,3.483,4.691,2.274,2.467,0.914,25.958
2016/9/12 19:00,7.368,3.215,4.904,2.025,2.437,0.883,24.903
2016/9/12 20:00,6.966,3.215,4.762,2.061,2.376,0.883,24.41
2016/9/12 21:00,6.966,1.875,4.442,0.782,2.01,0.822,24.199
2016/9/12 22:00,8.573,4.019,6.538,2.345,1.828,0.822,24.059
2016/9/12 23:00,10.784,3.617,9.132,2.772,1.736,0.822,23.777
2016/9/13 0:00,14.602,4.421,10.696,2.31,4.082,1.401,23.988
2016/9/13 1:00,14.468,4.354,10.234,2.097,3.99,1.31,23.637
2016/9/13 2:00,14.803,4.823,10.376,2.594,3.716,1.279,23.566
2016/9/13 3:00,14.602,4.89,10.518,2.736,3.96,1.371,23.074
2016/9/13 4:00,14.535,4.823,9.985,2.701,3.868,1.31,23.215
2016/9/13 5:00,14.602,4.555,10.483,2.239,4.173,1.31,22.863
2016/9/13 6:00,16.142,4.689,11.051,2.203,4.813,1.401,22.441
2016/9/13 7:00,14.87,4.555,10.447,2.736,3.899,1.127,23.637
2016/9/13 8:00,10.65,4.823,9.346,3.98,1.371,0.579,24.129
2016/9/13 9:00,6.899,3.818,5.828,3.553,1.31,0.518,24.832
2016/9/13 10:00,7.837,4.622,6.254,3.589,1.553,0.579,26.802
2016/9/13 11:00,8.105,4.153,6.325,2.736,1.736,0.548,26.099
2016/9/13 12:00,6.497,3.282,5.224,2.381,1.249,0.487,26.45
2016/9/13 13:00,5.894,2.947,4.584,2.025,1.31,0.487,27.154
2016/9/13 14:00,6.698,3.55,5.082,2.416,1.157,0.457,28.068
2016/9/13 15:00,7.167,4.153,5.686,2.878,1.188,0.518,28.068
2016/9/13 16:00,6.564,3.818,5.259,2.985,1.188,0.487,27.717
2016/9/13 17:00,6.765,2.947,5.508,2.523,1.279,0.457,27.506
2016/9/13 18:00,6.229,3.148,4.939,2.487,1.249,0.366,26.873
2016/9/13 19:00,7.77,3.416,5.117,2.381,2.68,0.883,25.888
2016/9/13 20:00,7.837,3.483,5.046,2.274,2.741,0.944,25.325
2016/9/13 21:00,7.033,3.215,4.3,2.168,2.68,0.975,25.044
2016/9/13 22:00,8.774,4.153,6.183,2.665,2.193,0.853,24.621
2016/9/13 23:00,11.989,5.157,9.772,3.802,1.949,0.853,24.199
2016/9/14 0:00,12.525,6.363,10.625,4.371,1.828,0.822,23.918
2016/9/14 1:00,11.855,6.363,10.021,4.548,1.645,0.761,23.848
2016/9/14 2:00,12.391,3.617,10.625,2.914,1.675,0.792,23.074
2016/9/14 3:00,9.444,5.023,7.782,3.625,1.523,0.731,22.652
2016/9/14 4:00,8.64,4.086,7,2.772,1.492,0.853,22.652
2016/9/14 5:00,9.377,4.153,7.533,2.949,1.888,0.792,22.511
2016/9/14 6:00,11.454,4.488,8.955,3.127,2.559,0.883,22.3
2016/9/14 7:00,11.052,5.894,9.132,4.584,2.224,1.005,22.511
2016/9/14 8:00,10.985,6.028,8.422,4.051,2.284,1.218,22.933
2016/9/14 9:00,8.908,5.559,6.787,3.909,2.193,1.157,23.074
2016/9/14 10:00,10.047,5.425,6.929,3.518,2.619,1.249,23.496
2016/9/14 11:00,8.908,4.823,5.899,2.985,2.711,1.127,23.285
2016/9/14 12:00,6.631,3.55,4.229,1.67,2.102,1.036,23.848
2016/9/14 13:00,6.765,3.885,4.193,1.812,2.254,1.127,23.777
2016/9/14 14:00,6.43,3.684,4.726,2.132,2.254,1.066,24.059
2016/9/14 15:00,6.095,4.153,4.442,2.452,1.949,1.036,23.496
2016/9/14 16:00,5.961,3.55,4.158,2.31,1.949,0.975,23.285
2016/9/14 17:00,6.43,3.282,4.264,2.025,2.102,0.914,22.581
2016/9/14 18:00,6.162,3.215,4.015,2.061,2.163,0.853,22.581
2016/9/14 19:00,6.765,3.081,4.548,2.061,2.224,0.822,22.722
2016/9/14 20:00,6.631,2.947,4.229,1.777,2.376,0.853,21.808
2016/9/14 21:00,5.492,3.014,3.731,2.31,1.828,0.701,21.737
2016/9/14 22:00,7.904,4.488,6.645,3.447,1.523,0.67,21.808
2016/9/14 23:00,9.779,4.756,7.995,3.376,1.462,0.701,21.737
2016/9/15 0:00,13.731,6.296,9.808,4.264,3.716,1.249,21.456
2016/9/15 1:00,13.664,6.765,9.275,4.548,3.838,1.34,21.808
2016/9/15 2:00,13.262,6.296,8.706,3.553,3.868,1.401,21.526
2016/9/15 3:00,12.525,5.358,8.635,3.838,3.899,1.31,20.752
2016/9/15 4:00,11.855,5.827,8.386,3.909,3.99,1.401,21.104
2016/9/15 5:00,12.324,5.492,7.711,3.198,4.173,1.401,21.034
2016/9/15 6:00,11.788,3.416,6.005,1.883,4.691,1.401,20.612
2016/9/15 7:00,10.516,4.287,5.401,2.025,4.599,1.432,20.612
2016/9/15 8:00,5.827,2.344,3.731,0.853,2.224,0.914,18.923
2016/9/15 9:00,6.765,3.081,4.158,1.066,2.193,0.883,19.697
2016/9/15 10:00,8.239,2.813,5.33,1.421,2.437,0.761,18.994
2016/9/15 11:00,6.564,3.148,4.548,1.67,2.193,0.64,17.657
2016/9/15 12:00,4.555,1.674,3.127,1.244,1.432,0.548,21.104
2016/9/15 13:00,4.354,2.478,2.914,1.279,1.401,0.64,20.471
2016/9/15 14:00,4.89,2.478,3.34,1.102,1.492,0.67,20.26
2016/9/15 15:00,4.957,2.21,2.843,0.995,1.523,0.67,18.853
2016/9/15 16:00,4.689,1.942,2.914,1.066,1.706,0.67,18.923
2016/9/15 17:00,5.827,1.875,3.802,1.137,2.132,0.609,18.712
2016/9/15 18:00,5.023,1.875,3.163,1.102,1.858,0.609,17.868
2016/9/15 19:00,5.559,2.009,3.482,1.102,2.071,0.609,17.165
2016/9/15 20:00,5.09,1.875,3.092,1.031,1.98,0.67,16.672
2016/9/15 21:00,4.622,2.344,2.772,1.457,1.736,0.64,16.25
2016/9/15 22:00,4.287,2.88,2.736,1.883,1.614,0.701,15.758
2016/9/15 23:00,4.756,2.947,2.914,1.812,1.675,0.761,15.336
2016/9/16 0:00,4.354,2.746,2.985,1.812,1.401,0.64,14.703
2016/9/16 1:00,4.22,2.813,2.665,1.919,1.31,0.609,14.843
2016/9/16 2:00,3.282,2.009,2.132,1.67,1.127,0.548,14.421
2016/9/16 3:00,2.947,2.21,1.99,1.244,0.944,0.487,14.421
2016/9/16 4:00,3.148,2.545,1.954,1.564,1.127,0.518,13.718
2016/9/16 5:00,4.287,2.076,2.452,1.741,1.249,0.518,13.296
2016/9/16 6:00,5.827,2.813,3.305,1.706,2.132,0.67,13.225
2016/9/16 7:00,6.229,2.143,3.944,0.924,2.254,0.701,13.155
2016/9/16 8:00,6.765,2.411,3.873,1.315,2.132,0.853,12.592
2016/9/16 9:00,7.1,3.617,4.548,1.99,2.345,1.005,13.014
2016/9/16 10:00,7.033,3.416,4.868,2.203,2.467,0.853,13.085
2016/9/16 11:00,7.234,3.014,4.477,1.741,2.741,1.005,13.858
2016/9/16 12:00,5.693,2.478,3.625,1.457,1.98,0.944,18.22
2016/9/16 13:00,5.693,2.612,3.944,1.599,1.767,0.761,19.486
2016/9/16 14:00,5.827,3.148,3.66,1.492,1.645,0.822,20.33
2016/9/16 15:00,5.358,3.349,3.589,1.492,1.645,0.792,21.174
2016/9/16 16:00,5.492,2.813,3.589,1.812,1.888,0.822,20.963
2016/9/16 17:00,6.564,2.813,4.335,1.812,2.224,0.792,20.612
2016/9/16 18:00,5.894,2.411,3.696,1.528,2.224,0.701,21.174
2016/9/16 19:00,5.894,2.411,3.767,1.492,2.132,0.64,20.823
2016/9/16 20:00,5.626,2.478,3.518,1.528,2.041,0.701,21.667
2016/9/16 21:00,4.823,2.411,3.02,1.741,1.736,0.731,21.808
2016/9/16 22:00,6.564,3.952,5.082,2.203,1.401,0.64,21.456
2016/9/16 23:00,6.832,3.148,5.082,2.097,1.432,0.64,21.526
2016/9/17 0:00,6.966,3.55,5.828,2.061,1.218,0.579,20.893
2016/9/17 1:00,6.832,3.282,5.508,2.132,1.218,0.609,20.963
2016/9/17 2:00,6.296,3.751,5.188,1.954,1.218,0.64,21.456
2016/9/17 3:00,7.636,3.885,5.97,2.203,1.097,0.64,20.33
2016/9/17 4:00,8.372,4.287,6.823,2.985,1.462,0.731,19.768
2016/9/17 5:00,8.306,3.617,6.148,2.168,1.767,0.853,19.979
2016/9/17 6:00,9.176,4.22,7.676,2.949,2.589,0.822,20.049
2016/9/17 7:00,8.707,4.019,6.503,2.736,2.345,1.005,20.541
2016/9/17 8:00,8.172,4.287,6.325,2.772,2.01,0.944,21.456
2016/9/17 9:00,7.234,3.416,4.726,2.381,2.102,1.066,22.933
2016/9/17 10:00,8.439,4.153,5.97,2.523,2.467,1.066,23.848
2016/9/17 11:00,8.707,3.885,5.33,2.061,2.833,0.944,23.848
2016/9/17 12:00,6.43,3.215,4.264,1.812,2.163,1.036,25.536
2016/9/17 13:00,6.43,3.818,3.767,1.919,2.041,1.066,25.395
2016/9/17 14:00,6.564,3.952,4.015,2.274,1.98,1.066,26.38
2016/9/17 15:00,6.631,3.885,4.513,2.274,1.98,1.066,25.536
2016/9/17 16:00,6.162,3.684,3.873,2.63,2.193,1.157,25.325
2016/9/17 17:00,6.832,3.014,4.406,1.919,2.437,0.944,25.395
2016/9/17 18:00,6.296,2.813,4.051,1.741,2.254,0.822,24.621
2016/9/17 19:00,6.497,2.679,4.264,1.706,2.224,0.731,23.848
2016/9/17 20:00,6.162,2.947,4.015,1.812,2.163,0.792,22.863
2016/9/17 21:00,6.899,2.545,5.615,1.848,1.949,0.853,22.3
2016/9/17 22:00,8.908,4.823,7.107,3.411,1.432,0.67,22.652
2016/9/17 23:00,9.042,4.287,7.071,3.127,1.675,0.853,22.441
2016/9/18 0:00,13.597,6.363,9.239,4.122,4.051,1.401,22.37
2016/9/18 1:00,14.267,7.033,9.737,4.691,4.112,1.462,21.737
2016/9/18 2:00,12.592,5.961,8.599,3.66,4.234,1.614,23.988
2016/9/18 3:00,13.195,6.095,8.742,4.158,4.112,1.492,23.144
2016/9/18 4:00,12.927,6.631,8.813,4.371,4.142,1.523,22.933
2016/9/18 5:00,13.463,5.894,8.955,3.482,4.569,1.523,22.511
2016/9/18 6:00,15.74,6.899,10.589,4.015,5.208,1.675,22.089
2016/9/18 7:00,14.468,6.564,9.417,3.98,4.813,1.767,22.581
2016/9/18 8:00,9.913,5.492,7.356,3.376,2.193,1.279,23.426
2016/9/18 9:00,8.707,4.689,6.681,3.163,2.132,1.127,24.129
2016/9/18 10:00,8.239,3.483,4.939,2.097,2.437,1.005,24.973
2016/9/18 11:00,7.904,4.287,5.543,2.559,2.498,0.914,26.521
2016/9/18 12:00,6.296,3.215,4.158,2.452,1.919,0.822,26.662
2016/9/18 13:00,5.827,3.483,3.98,1.777,1.919,0.853,27.717
2016/9/18 14:00,5.894,3.483,4.122,2.594,1.767,0.914,28.491
2016/9/18 15:00,6.363,3.148,4.051,2.559,1.828,1.005,28.631
2016/9/18 16:00,5.827,3.617,3.767,2.239,2.01,0.975,27.857
2016/9/18 17:00,6.832,3.349,4.442,2.274,2.345,0.822,27.084
2016/9/18 18:00,6.229,2.947,4.122,1.883,2.193,0.822,25.958
2016/9/18 19:00,6.564,2.813,4.3,1.741,2.315,0.701,24.551
2016/9/18 20:00,6.296,2.947,4.158,2.025,2.041,0.792,23.707
2016/9/18 21:00,5.425,3.014,3.873,1.421,1.706,0.701,23.426
2016/9/18 22:00,7.636,4.22,6.148,2.594,1.736,0.792,22.792
2016/9/18 23:00,9.578,2.344,7.143,1.244,1.888,0.883,22.23
2016/9/19 0:00,9.846,3.014,8.28,1.954,1.645,0.792,22.37
2016/9/19 1:00,9.98,5.224,8.671,3.66,1.462,0.701,22.722
2016/9/19 2:00,9.511,4.823,8.066,3.305,1.432,0.731,22.581
2016/9/19 3:00,9.779,4.421,8.209,3.34,1.462,0.701,22.37
2016/9/19 4:00,9.176,4.421,7.747,3.518,1.31,0.64,21.034
2016/9/19 5:00,7.904,3.885,6.041,2.452,1.858,0.761,20.33
2016/9/19 6:00,12.525,2.612,9.701,1.528,2.467,0.822,19.697
2016/9/19 7:00,12.458,6.229,9.452,4.051,2.406,1.066,20.682
2016/9/19 8:00,9.98,4.957,7.569,3.411,2.315,1.218,20.682
2016/9/19 9:00,7.301,4.89,5.082,3.127,2.284,1.188,22.441
