date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016/11/7 15:00,37.193 ,10.974 ,34.901 ,8.846 ,2.601 ,0.000 ,22.719 
2016/11/7 16:00,38.366 ,11.225 ,34.633 ,8.042 ,3.945 ,1.247 ,22.281 
2016/11/7 17:00,42.973 ,11.392 ,38.493 ,8.283 ,3.945 ,1.247 ,21.402 
2016/11/7 18:00,42.303 ,11.476 ,38.413 ,8.283 ,3.422 ,1.247 ,20.522 
2016/11/7 19:00,36.690 ,9.047 ,32.221 ,5.870 ,4.691 ,1.247 ,20.083 
2016/11/7 20:00,44.313 ,12.565 ,39.244 ,8.846 ,4.691 ,1.258 ,19.643 
2016/11/7 21:00,42.219 ,11.309 ,38.439 ,8.149 ,4.691 ,1.258 ,19.643 
2016/11/7 22:00,42.638 ,13.235 ,38.359 ,10.052 ,5.000 ,1.535 ,19.205 
2016/11/7 23:00,42.722 ,12.733 ,37.233 ,8.953 ,5.053 ,1.226 ,18.764 
2016/11/8 0:00,38.198 ,10.387 ,33.936 ,7.747 ,3.817 ,1.247 ,18.326 
2016/11/8 1:00,38.701 ,11.309 ,35.008 ,8.685 ,3.785 ,1.247 ,17.885 
2016/11/8 2:00,37.193 ,10.136 ,33.320 ,7.559 ,3.785 ,1.247 ,17.007 
2016/11/8 3:00,37.193 ,10.220 ,33.293 ,7.666 ,4.094 ,1.237 ,16.567 
2016/11/8 4:00,37.109 ,10.722 ,33.990 ,8.390 ,4.126 ,0.000 ,16.347 
2016/11/8 5:00,39.790 ,11.728 ,35.062 ,8.524 ,3.699 ,1.226 ,15.689 
2016/11/8 6:00,40.125 ,11.728 ,36.322 ,9.007 ,3.390 ,0.000 ,15.249 
2016/11/8 7:00,41.465 ,11.309 ,35.759 ,7.747 ,5.885 ,1.311 ,15.030 
2016/11/8 8:00,33.758 ,8.209 ,32.971 ,6.594 ,0.000 ,0.000 ,15.249 
2016/11/8 9:00,36.942 ,10.555 ,35.732 ,8.980 ,0.000 ,0.000 ,15.469 
2016/11/8 10:00,34.931 ,8.461 ,34.151 ,7.104 ,0.000 ,0.000 ,16.128 
2016/11/8 11:00,39.120 ,10.052 ,36.000 ,7.532 ,2.559 ,0.000 ,17.446 
2016/11/8 12:00,37.863 ,10.555 ,35.035 ,8.229 ,2.559 ,0.000 ,18.545 
2016/11/8 13:00,38.198 ,11.225 ,34.982 ,8.739 ,3.710 ,0.000 ,18.985 
2016/11/8 14:00,39.120 ,12.984 ,36.000 ,10.133 ,3.710 ,1.258 ,19.643 
2016/11/8 15:00,42.889 ,14.743 ,39.351 ,11.526 ,2.420 ,1.322 ,19.205 
2016/11/8 16:00,45.486 ,15.581 ,41.308 ,11.795 ,3.582 ,1.279 ,18.764 
2016/11/8 17:00,49.758 ,17.256 ,45.168 ,13.081 ,4.478 ,1.279 ,18.105 
2016/11/8 18:00,50.261 ,17.172 ,44.256 ,12.063 ,5.693 ,2.495 ,17.885 
2016/11/8 19:00,45.737 ,14.408 ,39.753 ,10.159 ,5.704 ,2.495 ,17.666 
2016/11/8 20:00,47.915 ,15.162 ,41.549 ,10.830 ,5.704 ,2.495 ,17.447 
2016/11/8 21:00,47.161 ,14.743 ,40.906 ,10.427 ,5.757 ,1.418 ,17.226 
2016/11/8 22:00,46.072 ,15.832 ,40.235 ,11.634 ,5.533 ,1.418 ,17.007 
2016/11/8 23:00,44.565 ,15.497 ,38.922 ,11.473 ,5.405 ,1.215 ,16.787 
2016/11/9 0:00,42.135 ,14.743 ,36.697 ,11.151 ,5.405 ,2.516 ,16.347 
2016/11/9 1:00,42.135 ,14.408 ,36.992 ,10.830 ,5.171 ,1.279 ,15.908 
2016/11/9 2:00,40.879 ,14.157 ,35.920 ,10.722 ,5.171 ,1.279 ,15.469 
2016/11/9 3:00,39.957 ,13.989 ,34.311 ,10.213 ,5.171 ,1.279 ,15.249 
2016/11/9 4:00,41.884 ,14.743 ,36.027 ,10.964 ,5.171 ,1.279 ,15.249 
2016/11/9 5:00,40.963 ,14.324 ,35.866 ,10.856 ,5.171 ,1.279 ,15.249 
2016/11/9 6:00,43.476 ,14.994 ,38.547 ,11.526 ,5.171 ,1.279 ,15.030 
2016/11/9 7:00,44.313 ,14.743 ,38.466 ,10.910 ,5.960 ,1.258 ,14.809 
2016/11/9 8:00,40.209 ,12.649 ,35.303 ,9.060 ,5.960 ,2.527 ,14.809 
2016/11/9 9:00,41.549 ,13.822 ,37.716 ,10.293 ,3.508 ,2.527 ,15.908 
2016/11/9 10:00,41.214 ,12.816 ,37.153 ,9.516 ,3.508 ,2.527 ,17.226 
2016/11/9 11:00,44.648 ,13.989 ,40.584 ,10.508 ,3.508 ,2.527 ,19.643 
2016/11/9 12:00,42.973 ,14.576 ,39.833 ,11.553 ,3.508 ,1.290 ,20.742 
2016/11/9 13:00,44.816 ,15.916 ,41.013 ,12.277 ,3.508 ,1.290 ,20.083 
2016/11/9 14:00,44.481 ,16.167 ,40.852 ,12.786 ,3.508 ,1.290 ,20.083 
2016/11/9 15:00,45.151 ,16.754 ,41.522 ,13.081 ,3.508 ,1.290 ,19.864 
2016/11/9 16:00,48.502 ,16.167 ,44.015 ,12.143 ,4.734 ,1.290 ,19.424 
2016/11/9 17:00,49.256 ,15.330 ,45.060 ,11.312 ,4.734 ,1.290 ,19.204 
2016/11/9 18:00,49.758 ,15.413 ,45.168 ,11.339 ,4.755 ,1.290 ,18.985 
2016/11/9 19:00,40.460 ,10.555 ,35.544 ,7.157 ,5.992 ,2.559 ,18.985 
2016/11/9 20:00,41.716 ,11.476 ,36.429 ,7.452 ,4.915 ,2.559 ,18.985 
2016/11/9 21:00,40.209 ,11.392 ,35.598 ,7.747 ,4.659 ,2.559 ,18.326 
2016/11/9 22:00,44.900 ,12.900 ,39.244 ,8.765 ,5.885 ,2.559 ,17.666 
2016/11/9 23:00,44.481 ,13.152 ,39.592 ,9.221 ,4.734 ,2.559 ,17.666 
2016/11/10 0:00,42.303 ,12.900 ,36.885 ,8.792 ,5.906 ,2.559 ,17.447 
2016/11/10 1:00,37.779 ,10.220 ,34.338 ,7.398 ,4.190 ,1.301 ,17.226 
2016/11/10 2:00,39.957 ,11.309 ,35.142 ,7.693 ,4.190 ,1.301 ,16.787 
2016/11/10 3:00,38.533 ,11.057 ,35.330 ,7.988 ,4.190 ,1.301 ,16.347 
2016/11/10 4:00,38.198 ,11.309 ,35.089 ,8.337 ,3.870 ,1.301 ,16.347 
2016/11/10 5:00,40.460 ,11.644 ,36.000 ,8.069 ,3.774 ,1.301 ,16.347 
2016/11/10 6:00,41.549 ,12.063 ,37.796 ,8.765 ,3.827 ,1.301 ,16.128 
2016/11/10 7:00,45.235 ,13.403 ,40.262 ,9.436 ,4.968 ,1.237 ,15.469 
2016/11/10 8:00,40.711 ,10.555 ,35.759 ,6.996 ,4.968 ,2.484 ,15.030 
2016/11/10 9:00,42.219 ,12.146 ,38.895 ,9.060 ,3.508 ,1.290 ,15.249 
2016/11/10 10:00,41.465 ,11.225 ,39.163 ,8.685 ,3.508 ,0.000 ,15.689 
2016/11/10 11:00,43.476 ,12.146 ,39.458 ,8.926 ,3.508 ,1.247 ,16.567 
2016/11/10 12:00,42.303 ,12.565 ,39.351 ,9.730 ,3.508 ,0.000 ,17.885 
2016/11/10 13:00,40.795 ,13.738 ,37.180 ,10.427 ,3.508 ,1.237 ,20.083 
2016/11/10 14:00,44.816 ,14.743 ,41.281 ,11.634 ,3.508 ,0.000 ,21.402 
2016/11/10 15:00,44.229 ,14.743 ,40.879 ,11.687 ,3.508 ,1.333 ,21.841 
2016/11/10 16:00,44.900 ,14.324 ,42.568 ,11.821 ,2.250 ,0.000 ,21.401 
2016/11/10 17:00,47.664 ,14.659 ,43.801 ,11.419 ,3.497 ,1.279 ,19.864 
2016/11/10 18:00,49.256 ,14.827 ,44.256 ,10.856 ,4.851 ,1.247 ,18.764 
2016/11/10 19:00,45.654 ,13.152 ,39.780 ,8.926 ,4.851 ,2.484 ,17.885 
2016/11/10 20:00,45.235 ,12.481 ,39.485 ,8.497 ,4.958 ,2.484 ,17.226 
2016/11/10 21:00,46.659 ,14.408 ,41.361 ,10.025 ,6.066 ,2.484 ,17.007 
2016/11/10 22:00,45.737 ,14.743 ,40.611 ,10.695 ,5.213 ,2.484 ,17.007 
2016/11/10 23:00,40.795 ,11.895 ,35.518 ,7.988 ,5.213 ,2.484 ,16.567 
2016/11/11 0:00,40.376 ,12.398 ,36.054 ,9.221 ,3.902 ,2.484 ,16.567 
2016/11/11 1:00,40.627 ,12.649 ,36.054 ,9.114 ,5.139 ,2.484 ,16.567 
2016/11/11 2:00,40.795 ,13.068 ,36.322 ,9.462 ,4.787 ,2.484 ,16.347 
2016/11/11 3:00,40.125 ,13.487 ,35.116 ,9.462 ,4.787 ,2.484 ,16.128 
2016/11/11 4:00,40.209 ,13.319 ,35.625 ,9.784 ,5.149 ,2.484 ,15.689 
2016/11/11 5:00,41.298 ,13.654 ,36.751 ,10.159 ,3.891 ,2.484 ,15.689 
2016/11/11 6:00,43.643 ,14.324 ,38.708 ,10.722 ,5.107 ,2.484 ,15.249 
2016/11/11 7:00,43.894 ,13.654 ,38.949 ,9.918 ,4.936 ,1.226 ,15.030 
2016/11/11 8:00,40.544 ,11.225 ,35.598 ,7.881 ,4.936 ,1.226 ,15.249 
2016/11/11 9:00,41.549 ,11.728 ,38.037 ,8.819 ,3.668 ,1.215 ,18.105 
2016/11/11 10:00,41.214 ,11.644 ,37.394 ,8.417 ,3.668 ,1.215 ,20.743 
2016/11/11 11:00,44.816 ,14.073 ,41.576 ,10.669 ,3.668 ,1.215 ,24.258 
2016/11/11 12:00,42.135 ,12.481 ,39.297 ,9.623 ,3.668 ,0.000 ,26.235 
2016/11/11 13:00,42.135 ,13.152 ,38.439 ,9.945 ,3.668 ,1.215 ,28.872 
2016/11/11 14:00,41.549 ,13.319 ,37.582 ,10.106 ,3.668 ,1.215 ,29.971 
2016/11/11 15:00,44.313 ,14.743 ,39.485 ,11.178 ,3.668 ,1.215 ,29.751 
2016/11/11 16:00,46.826 ,15.916 ,41.468 ,11.473 ,4.904 ,2.452 ,27.993 
2016/11/11 17:00,48.502 ,15.413 ,42.916 ,11.258 ,6.162 ,2.452 ,25.795 
2016/11/11 18:00,48.920 ,15.665 ,44.229 ,11.285 ,4.947 ,2.452 ,23.379 
2016/11/11 19:00,45.318 ,13.403 ,39.485 ,9.168 ,6.248 ,2.452 ,22.060 
2016/11/11 20:00,45.318 ,12.398 ,40.101 ,8.310 ,6.088 ,2.452 ,21.181 
2016/11/11 21:00,44.397 ,12.565 ,40.235 ,8.873 ,4.755 ,2.452 ,20.522 
2016/11/11 22:00,45.318 ,14.324 ,40.718 ,10.535 ,4.755 ,2.452 ,19.864 
2016/11/11 23:00,43.727 ,14.241 ,39.538 ,10.588 ,4.691 ,2.452 ,19.424 
2016/11/12 0:00,43.727 ,14.576 ,38.037 ,10.186 ,5.917 ,2.452 ,19.424 
2016/11/12 1:00,43.057 ,13.570 ,36.912 ,9.543 ,5.970 ,2.452 ,19.643 
2016/11/12 2:00,41.968 ,13.235 ,36.054 ,9.355 ,5.970 ,2.452 ,19.643 
2016/11/12 3:00,38.617 ,11.811 ,33.561 ,8.122 ,5.853 ,2.452 ,19.205 
2016/11/12 4:00,38.198 ,11.728 ,33.239 ,8.203 ,4.638 ,2.452 ,18.985 
2016/11/12 5:00,38.114 ,10.974 ,32.060 ,7.130 ,5.864 ,2.452 ,18.764 
2016/11/12 6:00,42.470 ,13.570 ,37.099 ,9.784 ,5.778 ,2.452 ,18.545 
2016/11/12 7:00,44.397 ,13.822 ,37.742 ,9.462 ,5.778 ,2.452 ,18.545 
2016/11/12 8:00,37.612 ,9.801 ,33.614 ,6.835 ,4.510 ,2.452 ,18.764 
2016/11/12 9:00,41.800 ,11.644 ,37.796 ,8.256 ,4.510 ,2.452 ,19.863 
2016/11/12 10:00,45.318 ,14.241 ,41.790 ,11.071 ,3.209 ,2.452 ,20.962 
2016/11/12 11:00,45.570 ,13.822 ,41.817 ,10.535 ,3.198 ,2.452 ,21.840 
2016/11/12 12:00,43.476 ,12.816 ,39.833 ,9.462 ,3.198 ,1.226 ,23.160 
2016/11/12 13:00,41.214 ,12.230 ,37.421 ,8.900 ,3.198 ,1.215 ,25.796 
2016/11/12 14:00,42.805 ,14.324 ,38.949 ,10.615 ,3.198 ,1.215 ,28.433 
2016/11/12 15:00,42.470 ,14.241 ,39.512 ,10.749 ,3.198 ,1.215 ,28.213 
2016/11/12 16:00,42.889 ,12.398 ,38.681 ,8.739 ,4.456 ,1.215 ,27.115 
2016/11/12 17:00,47.245 ,14.241 ,41.174 ,9.543 ,5.725 ,2.473 ,26.236 
2016/11/12 18:00,48.167 ,15.330 ,42.728 ,10.803 ,5.725 ,2.473 ,25.795 
2016/11/12 19:00,45.318 ,13.403 ,39.592 ,8.739 ,5.960 ,2.473 ,24.917 
2016/11/12 20:00,44.062 ,12.063 ,38.332 ,7.720 ,5.544 ,2.473 ,24.257 
2016/11/12 21:00,43.224 ,11.895 ,37.287 ,7.318 ,5.842 ,2.473 ,23.379 
2016/11/12 22:00,43.811 ,13.989 ,39.431 ,10.052 ,4.414 ,2.473 ,22.500 
2016/11/12 23:00,41.716 ,13.068 ,36.643 ,9.248 ,5.661 ,2.473 ,22.281 
2016/11/13 0:00,40.460 ,11.895 ,34.579 ,7.720 ,5.320 ,2.473 ,22.281 
2016/11/13 1:00,40.711 ,13.235 ,34.713 ,8.605 ,5.320 ,2.473 ,22.281 
2016/11/13 2:00,39.203 ,11.895 ,33.346 ,7.854 ,5.427 ,2.473 ,22.281 
2016/11/13 3:00,38.449 ,11.560 ,33.346 ,8.095 ,4.904 ,2.473 ,22.060 
2016/11/13 4:00,38.617 ,11.811 ,32.649 ,7.908 ,6.162 ,2.473 ,21.621 
2016/11/13 5:00,41.046 ,13.319 ,35.357 ,8.900 ,5.917 ,2.473 ,21.621 
2016/11/13 6:00,39.455 ,11.895 ,34.124 ,8.283 ,4.659 ,2.473 ,21.621 
2016/11/13 7:00,42.470 ,13.319 ,36.643 ,9.543 ,5.810 ,2.473 ,21.840 
2016/11/13 8:00,36.774 ,10.387 ,33.775 ,7.130 ,3.284 ,2.473 ,22.060 
2016/11/13 9:00,38.449 ,10.052 ,35.384 ,7.077 ,3.284 ,2.473 ,22.281 
2016/11/13 10:00,40.795 ,11.309 ,37.796 ,8.149 ,3.284 ,2.473 ,23.819 
2016/11/13 11:00,43.224 ,13.152 ,40.343 ,9.918 ,3.284 ,2.473 ,26.015 
2016/11/13 12:00,41.716 ,12.649 ,38.708 ,9.489 ,3.284 ,2.473 ,27.993 
2016/11/13 13:00,42.135 ,13.319 ,38.118 ,9.757 ,3.284 ,2.473 ,28.653 
2016/11/13 14:00,39.287 ,11.476 ,36.107 ,8.310 ,4.488 ,2.473 ,29.312 
2016/11/13 15:00,39.622 ,11.811 ,35.223 ,7.961 ,4.488 ,2.473 ,29.971 
2016/11/13 16:00,44.900 ,14.743 ,39.807 ,10.133 ,4.488 ,2.473 ,29.971 
2016/11/13 17:00,44.565 ,12.649 ,38.413 ,8.042 ,5.704 ,2.473 ,28.872 
2016/11/13 18:00,46.659 ,13.403 ,41.415 ,9.248 ,5.235 ,2.473 ,27.774 
2016/11/13 19:00,40.376 ,10.722 ,37.153 ,7.774 ,3.390 ,2.473 ,27.115 
2016/11/13 20:00,44.565 ,11.979 ,37.742 ,7.372 ,5.821 ,2.473 ,26.674 
2016/11/13 21:00,43.392 ,11.728 ,37.287 ,7.398 ,5.459 ,2.473 ,26.236 
2016/11/13 22:00,43.811 ,13.570 ,37.635 ,9.382 ,6.749 ,2.473 ,26.015 
2016/11/13 23:00,41.298 ,13.068 ,35.437 ,8.846 ,5.704 ,2.473 ,25.576 
2016/11/14 0:00,37.528 ,11.057 ,32.917 ,7.586 ,4.339 ,2.473 ,25.136 
2016/11/14 1:00,38.366 ,11.728 ,33.186 ,8.229 ,6.066 ,2.473 ,24.698 
2016/11/14 2:00,37.361 ,10.303 ,31.390 ,6.594 ,5.746 ,2.473 ,24.257 
2016/11/14 3:00,37.277 ,11.225 ,31.336 ,7.398 ,5.746 ,2.473 ,23.819 
2016/11/14 4:00,38.617 ,11.895 ,33.266 ,8.337 ,6.013 ,1.578 ,23.598 
2016/11/14 5:00,41.130 ,13.152 ,34.928 ,9.141 ,5.917 ,1.578 ,23.379 
2016/11/14 6:00,41.800 ,13.152 ,36.724 ,9.543 ,5.277 ,1.461 ,23.379 
2016/11/14 7:00,38.366 ,11.728 ,35.330 ,8.792 ,4.414 ,1.461 ,22.940 
2016/11/14 8:00,37.361 ,9.801 ,32.676 ,6.246 ,4.744 ,2.676 ,22.940 
2016/11/14 9:00,35.015 ,9.131 ,34.311 ,7.640 ,0.000 ,0.000 ,23.819 
2016/11/14 10:00,39.538 ,10.890 ,38.305 ,8.953 ,0.000 ,0.000 ,26.235 
2016/11/14 11:00,38.031 ,10.303 ,37.046 ,8.819 ,0.000 ,0.000 ,28.653 
2016/11/14 12:00,38.617 ,10.722 ,37.984 ,9.087 ,0.000 ,0.000 ,31.729 
2016/11/14 13:00,38.533 ,11.728 ,37.635 ,10.186 ,0.000 ,0.000 ,33.266 
2016/11/14 14:00,38.617 ,12.146 ,37.957 ,10.535 ,0.000 ,0.000 ,33.486 
2016/11/14 15:00,39.203 ,12.900 ,38.439 ,11.124 ,0.000 ,0.000 ,32.388 
2016/11/14 16:00,42.722 ,13.905 ,39.967 ,10.722 ,2.623 ,1.258 ,31.289 
2016/11/14 17:00,46.659 ,14.073 ,41.174 ,9.972 ,5.117 ,2.783 ,30.410 
2016/11/14 18:00,48.083 ,14.911 ,43.184 ,10.669 ,5.491 ,1.557 ,28.653 
2016/11/14 19:00,42.722 ,11.895 ,37.850 ,8.095 ,5.480 ,1.557 ,27.993 
2016/11/14 20:00,41.465 ,10.555 ,36.483 ,6.943 ,5.501 ,1.557 ,26.895 
2016/11/14 21:00,42.303 ,11.225 ,37.126 ,7.345 ,5.544 ,2.793 ,25.576 
2016/11/14 22:00,38.533 ,10.387 ,33.829 ,6.916 ,4.382 ,1.535 ,24.698 
2016/11/14 23:00,36.774 ,9.633 ,32.006 ,6.701 ,4.382 ,1.535 ,24.478 
2016/11/15 0:00,36.774 ,9.885 ,32.542 ,6.969 ,4.382 ,1.535 ,24.257 
2016/11/15 1:00,38.785 ,12.146 ,34.419 ,8.873 ,4.382 ,1.535 ,24.038 
2016/11/15 2:00,39.538 ,12.398 ,34.392 ,9.034 ,5.597 ,1.535 ,23.819 
2016/11/15 3:00,39.120 ,12.230 ,33.829 ,8.605 ,4.542 ,1.535 ,23.379 
2016/11/15 4:00,35.936 ,10.220 ,32.301 ,7.398 ,4.542 ,1.535 ,23.160 
2016/11/15 5:00,39.455 ,12.481 ,34.419 ,9.114 ,4.542 ,1.535 ,22.940 
2016/11/15 6:00,40.627 ,12.398 ,36.563 ,9.275 ,4.542 ,1.290 ,22.281 
2016/11/15 7:00,41.465 ,12.398 ,36.215 ,8.685 ,5.789 ,1.290 ,22.060 
2016/11/15 8:00,38.533 ,9.801 ,33.936 ,6.567 ,4.456 ,2.601 ,22.060 
2016/11/15 9:00,40.041 ,10.387 ,36.054 ,7.425 ,4.446 ,2.601 ,22.500 
2016/11/15 10:00,40.711 ,10.471 ,36.858 ,7.452 ,3.284 ,1.237 ,24.478 
2016/11/15 11:00,42.052 ,12.063 ,38.091 ,8.926 ,4.531 ,1.237 ,26.675 
2016/11/15 12:00,42.303 ,12.314 ,38.949 ,9.355 ,3.316 ,1.226 ,28.213 
2016/11/15 13:00,42.638 ,13.152 ,38.895 ,10.240 ,3.316 ,1.215 ,30.191 
2016/11/15 14:00,43.308 ,13.989 ,39.136 ,10.669 ,3.316 ,1.215 ,31.069 
2016/11/15 15:00,43.224 ,14.241 ,39.807 ,11.178 ,4.392 ,1.215 ,30.410 
2016/11/15 16:00,46.407 ,15.246 ,41.683 ,11.446 ,4.531 ,1.215 ,28.433 
2016/11/15 17:00,47.245 ,14.157 ,42.005 ,10.186 ,5.821 ,1.215 ,26.675 
2016/11/15 18:00,48.167 ,14.492 ,42.675 ,10.508 ,5.778 ,2.441 ,25.356 
2016/11/15 19:00,45.235 ,12.481 ,39.378 ,8.390 ,5.778 ,2.441 ,24.257 
2016/11/15 20:00,45.821 ,12.649 ,40.075 ,8.551 ,5.693 ,2.441 ,22.940 
2016/11/15 21:00,46.575 ,13.738 ,40.772 ,9.865 ,5.693 ,2.441 ,22.500 
2016/11/15 22:00,45.318 ,14.324 ,40.611 ,10.642 ,5.704 ,2.441 ,21.621 
2016/11/15 23:00,44.313 ,13.989 ,37.850 ,9.811 ,5.651 ,2.441 ,21.181 
2016/11/16 0:00,42.387 ,13.403 ,37.367 ,10.133 ,4.307 ,1.237 ,20.743 
2016/11/16 1:00,42.554 ,13.570 ,37.233 ,9.730 ,5.544 ,2.505 ,20.743 
2016/11/16 2:00,38.952 ,11.811 ,34.606 ,8.524 ,4.318 ,2.505 ,20.302 
2016/11/16 3:00,41.214 ,13.235 ,35.866 ,9.543 ,5.544 ,2.505 ,19.864 
2016/11/16 4:00,39.874 ,12.063 ,34.177 ,8.176 ,5.544 ,2.505 ,19.424 
2016/11/16 5:00,42.387 ,13.319 ,36.912 ,9.757 ,5.523 ,1.269 ,19.424 
2016/11/16 6:00,44.062 ,14.408 ,37.957 ,10.106 ,5.523 ,1.269 ,18.985 
2016/11/16 7:00,39.287 ,11.309 ,35.866 ,8.658 ,3.859 ,0.000 ,18.545 
2016/11/16 8:00,37.528 ,9.131 ,34.955 ,7.211 ,2.484 ,0.000 ,18.765 
2016/11/16 9:00,42.219 ,12.565 ,39.646 ,9.999 ,2.484 ,0.000 ,19.644 
2016/11/16 10:00,40.795 ,11.141 ,38.118 ,8.765 ,2.484 ,0.000 ,21.841 
2016/11/16 11:00,40.209 ,10.052 ,37.367 ,7.666 ,2.484 ,0.000 ,24.697 
2016/11/16 12:00,40.125 ,11.141 ,37.608 ,8.926 ,2.484 ,0.000 ,25.576 
2016/11/16 13:00,41.465 ,12.398 ,39.002 ,10.079 ,2.484 ,0.000 ,25.357 
2016/11/16 14:00,42.052 ,13.403 ,39.485 ,10.883 ,2.484 ,0.000 ,24.917 
2016/11/16 15:00,41.633 ,12.733 ,39.083 ,9.945 ,2.484 ,0.000 ,24.478 
2016/11/16 16:00,46.072 ,15.246 ,42.299 ,11.902 ,3.699 ,1.301 ,24.478 
2016/11/16 17:00,47.329 ,14.492 ,43.130 ,10.964 ,4.936 ,1.301 ,24.698 
2016/11/16 18:00,48.753 ,14.994 ,43.425 ,10.856 ,4.936 ,1.301 ,24.478 
2016/11/16 19:00,45.737 ,13.654 ,39.404 ,9.516 ,6.205 ,1.301 ,24.257 
2016/11/16 20:00,45.821 ,12.900 ,39.673 ,8.471 ,6.205 ,2.569 ,24.257 
2016/11/16 21:00,45.905 ,14.241 ,39.780 ,9.865 ,5.970 ,2.569 ,22.500 
2016/11/16 22:00,46.324 ,15.078 ,40.316 ,10.749 ,5.970 ,2.569 ,21.840 
2016/11/16 23:00,43.224 ,13.822 ,38.654 ,10.293 ,5.075 ,2.569 ,21.621 
2016/11/17 0:00,40.041 ,12.230 ,34.419 ,8.417 ,5.075 ,2.569 ,21.621 
2016/11/17 1:00,37.109 ,11.141 ,32.944 ,8.015 ,5.277 ,2.569 ,21.840 
2016/11/17 2:00,38.198 ,12.063 ,32.462 ,8.203 ,5.277 ,2.569 ,20.743 
2016/11/17 3:00,39.455 ,11.811 ,35.116 ,8.685 ,4.062 ,2.569 ,20.083 
2016/11/17 4:00,36.355 ,10.471 ,31.765 ,7.345 ,5.405 ,2.569 ,19.643 
2016/11/17 5:00,38.366 ,11.728 ,35.250 ,9.302 ,2.900 ,1.226 ,19.424 
2016/11/17 6:00,42.387 ,13.403 ,37.448 ,9.623 ,4.926 ,1.834 ,19.204 
2016/11/17 7:00,39.957 ,11.979 ,35.571 ,8.873 ,3.657 ,1.237 ,19.204 
2016/11/17 8:00,39.203 ,10.387 ,34.982 ,7.345 ,3.625 ,1.567 ,19.424 
2016/11/17 9:00,39.120 ,10.555 ,36.081 ,7.961 ,3.625 ,1.279 ,20.302 
2016/11/17 10:00,40.544 ,11.560 ,37.850 ,8.765 ,3.422 ,0.000 ,20.743 
2016/11/17 11:00,41.214 ,11.309 ,38.198 ,8.631 ,2.250 ,0.000 ,21.621 
2016/11/17 12:00,43.643 ,12.733 ,40.959 ,10.079 ,2.239 ,0.000 ,22.281 
2016/11/17 13:00,40.209 ,12.481 ,38.627 ,10.615 ,2.132 ,0.000 ,22.719 
2016/11/17 14:00,41.716 ,12.900 ,38.198 ,10.186 ,3.358 ,0.000 ,22.719 
2016/11/17 15:00,41.884 ,13.403 ,37.850 ,10.052 ,3.358 ,1.269 ,22.940 
2016/11/17 16:00,46.826 ,15.246 ,40.611 ,10.669 ,4.659 ,1.279 ,22.940 
2016/11/17 17:00,39.622 ,11.476 ,36.000 ,8.578 ,4.659 ,1.279 ,22.940 
2016/11/17 18:00,48.334 ,14.911 ,43.157 ,10.937 ,5.885 ,2.495 ,22.940 
2016/11/17 19:00,42.722 ,11.141 ,38.976 ,7.988 ,4.574 ,2.495 ,22.940 
2016/11/17 20:00,43.057 ,11.644 ,38.145 ,7.908 ,4.670 ,2.495 ,23.159 
2016/11/17 21:00,46.659 ,14.576 ,42.353 ,10.964 ,3.454 ,1.269 ,23.379 
2016/11/17 22:00,46.324 ,15.162 ,40.611 ,10.776 ,5.896 ,1.269 ,23.379 
2016/11/17 23:00,41.968 ,13.319 ,38.225 ,10.079 ,4.574 ,1.514 ,23.379 
2016/11/18 0:00,39.622 ,12.816 ,36.375 ,10.025 ,3.454 ,0.000 ,23.379 
2016/11/18 1:00,40.879 ,12.984 ,35.812 ,9.302 ,5.053 ,1.247 ,23.379 
2016/11/18 2:00,38.952 ,11.728 ,33.802 ,8.229 ,5.053 ,1.247 ,23.379 
2016/11/18 3:00,38.533 ,11.560 ,35.008 ,8.605 ,3.689 ,1.247 ,23.379 
2016/11/18 4:00,40.041 ,12.649 ,35.625 ,9.436 ,4.936 ,1.247 ,23.160 
2016/11/18 5:00,41.130 ,13.403 ,36.724 ,9.757 ,4.712 ,2.463 ,23.160 
2016/11/18 6:00,43.894 ,13.570 ,38.922 ,10.025 ,5.011 ,2.463 ,22.500 
2016/11/18 7:00,44.146 ,13.235 ,39.485 ,9.704 ,5.011 ,2.463 ,21.401 
2016/11/18 8:00,32.586 ,9.047 ,30.049 ,6.594 ,3.785 ,1.333 ,21.181 
2016/11/18 9:00,39.120 ,11.560 ,36.751 ,9.168 ,2.559 ,0.000 ,21.402 
2016/11/18 10:00,38.449 ,10.387 ,36.322 ,8.524 ,2.559 ,0.000 ,22.719 
2016/11/18 11:00,42.889 ,13.487 ,40.396 ,11.232 ,2.559 ,0.000 ,23.818 
2016/11/18 12:00,40.963 ,12.900 ,38.520 ,10.561 ,2.559 ,0.000 ,24.478 
2016/11/18 13:00,42.722 ,14.827 ,40.101 ,12.089 ,2.559 ,0.000 ,24.917 
2016/11/18 14:00,39.287 ,13.487 ,36.777 ,11.258 ,2.559 ,0.000 ,25.357 
2016/11/18 15:00,38.617 ,12.314 ,35.973 ,9.945 ,2.559 ,0.000 ,25.576 
2016/11/18 16:00,42.722 ,12.816 ,37.314 ,9.114 ,5.011 ,1.237 ,25.576 
2016/11/18 17:00,44.313 ,12.481 ,37.903 ,8.739 ,6.514 ,1.247 ,25.795 
2016/11/18 18:00,40.209 ,10.974 ,33.963 ,7.264 ,6.514 ,1.247 ,25.795 
